gene	SigmaFC	p_value	significant	# sgRNAs	# signif. sgRNAs
SLC35G1	0.0	1.0	False	6	0
SLC35G6	0.0	1.0	False	6	0
SLC35G5	0.0	1.0	False	6	0
PRODH2	0.0	1.0	False	6	0
SCGB2B2	0.0	1.0	False	6	0
COX20	0.0	1.0	False	6	0
MYRF	0.0	1.0	False	6	0
MAP4K2	0.0	1.0	False	6	0
MAT1A	0.0	1.0	False	6	0
PRMT10	0.0	1.0	False	6	0
SMUG1	0.0	1.0	False	6	0
FOXA3	0.0	1.0	False	6	0
FOXA2	0.0	1.0	False	6	0
KIAA1671	0.0	1.0	False	6	0
MIIP	0.0	1.0	False	6	0
PCDHB9	0.0	1.0	False	6	0
PCDHB8	0.0	1.0	False	6	0
PCDHB3	0.0	1.0	False	6	0
PCDHB2	0.0	1.0	False	6	0
PCDHB7	0.0	1.0	False	6	0
PCDHB6	0.0	1.0	False	6	0
PCDHB5	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0599	0.0	1.0	False	1	0
NKX3-1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0595	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0597	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0596	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0591	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0590	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0593	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0592	0.0	1.0	False	1	0
RPAP2	0.0	1.0	False	6	0
RPAP3	0.0	1.0	False	6	0
INSM1	0.0	1.0	False	6	0
TINAGL1	0.0	1.0	False	6	0
KIAA0101	0.0	1.0	False	6	0
KIAA0100	0.0	1.0	False	6	0
SEC23A	0.0	1.0	False	6	0
SEC23B	0.0	1.0	False	6	0
EPPIN	0.0	1.0	False	6	0
PDYN	0.0	1.0	False	6	0
APOA1BP	0.0	1.0	False	6	0
LRTOMT	0.0	1.0	False	6	0
RALYL	0.0	1.0	False	6	0
OR4K15	0.0	1.0	False	6	0
OR4K14	0.0	1.0	False	6	0
OR4K17	0.0	1.0	False	6	0
TMTC4	0.0	1.0	False	6	0
TMTC3	0.0	1.0	False	6	0
FGB	0.0	1.0	False	6	0
OR4K13	0.0	1.0	False	6	0
IMP3	0.0	1.0	False	6	0
hsa-mir-103b-1	0.0	1.0	False	4	0
hsa-mir-103b-2	0.0	1.0	False	4	0
OCEL1	0.0	1.0	False	6	0
PDCD2L	0.0	1.0	False	6	0
SON	0.0	1.0	False	6	0
GAN	0.0	1.0	False	6	0
GAL	0.0	1.0	False	6	0
hsa-mir-6088	0.0	1.0	False	4	0
hsa-mir-6086	0.0	1.0	False	3	0
hsa-mir-6087	0.0	1.0	False	4	0
hsa-mir-6084	0.0	1.0	False	4	0
hsa-mir-6085	0.0	1.0	False	4	0
hsa-mir-6082	0.0	1.0	False	4	0
hsa-mir-6083	0.0	1.0	False	4	0
GAA	0.0	1.0	False	6	0
hsa-mir-6081	0.0	1.0	False	4	0
SUV39H1	0.0	1.0	False	6	0
SUV39H2	0.0	1.0	False	6	0
RGS7BP	0.0	1.0	False	6	0
PON1	0.0	1.0	False	6	0
PON3	0.0	1.0	False	6	0
PON2	0.0	1.0	False	6	0
GFRAL	0.0	1.0	False	6	0
PNMA6C	0.0	1.0	False	6	0
SCO2	0.0	1.0	False	6	0
GOLGA6L10	0.0	1.0	False	6	0
UGP2	0.0	1.0	False	6	0
NDST1	0.0	1.0	False	6	0
NDST2	0.0	1.0	False	6	0
NDST3	0.0	1.0	False	6	0
NDST4	0.0	1.0	False	6	0
ZNF668	0.0	1.0	False	6	0
ZNF669	0.0	1.0	False	6	0
ZNF662	0.0	1.0	False	6	0
ZNF664	0.0	1.0	False	6	0
ZNF665	0.0	1.0	False	6	0
ZNF667	0.0	1.0	False	6	0
CELA3B	0.0	1.0	False	6	0
CELA3A	0.0	1.0	False	6	0
OR1A2	0.0	1.0	False	6	0
OR1A1	0.0	1.0	False	6	0
SCOC	0.0	1.0	False	6	0
PRAC	0.0	1.0	False	6	0
GFRA1	0.0	1.0	False	6	0
GFRA3	0.0	1.0	False	6	0
GFRA2	0.0	1.0	False	6	0
ADAMTS15	0.0	1.0	False	6	0
ADAMTS14	0.0	1.0	False	6	0
PRSS46	0.0	1.0	False	6	0
PRSS45	0.0	1.0	False	6	0
ADAMTS17	0.0	1.0	False	6	0
PRSS48	0.0	1.0	False	6	0
hsa-mir-1911	0.0	1.0	False	4	0
hsa-mir-1910	0.0	1.0	False	4	0
AP4S1	0.0	1.0	False	6	0
SLMAP	0.0	1.0	False	6	0
PVRL3	0.0	1.0	False	6	0
PVRL2	0.0	1.0	False	6	0
PVRL4	0.0	1.0	False	6	0
ATG9A	0.0	1.0	False	6	0
LNX1	0.0	1.0	False	6	0
C14orf166	0.0	1.0	False	6	0
OSBP	0.0	1.0	False	6	0
DCAF4L1	0.0	1.0	False	6	0
DCAF4L2	0.0	1.0	False	6	0
EHD4	0.0	1.0	False	6	0
EHD3	0.0	1.0	False	6	0
EHD2	0.0	1.0	False	6	0
EHD1	0.0	1.0	False	6	0
DIS3L	0.0	1.0	False	6	0
RPL27A	0.0	1.0	False	6	0
SYDE2	0.0	1.0	False	6	0
SYDE1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0367	0.0	1.0	False	1	0
hsa-mir-3137	0.0	1.0	False	4	0
NonTargetingControlGuideForHuman_0365	0.0	1.0	False	1	0
ISG20	0.0	1.0	False	6	0
hsa-mir-3131	0.0	1.0	False	4	0
C9orf16	0.0	1.0	False	6	0
hsa-mir-3133	0.0	1.0	False	3	0
hsa-mir-3132	0.0	1.0	False	4	0
UGT1A8	0.0	1.0	False	6	0
UGT1A9	0.0	1.0	False	6	0
UGT1A4	0.0	1.0	False	6	0
UGT1A5	0.0	1.0	False	6	0
UGT1A6	0.0	1.0	False	6	0
UGT1A7	0.0	1.0	False	6	0
UGT1A1	0.0	1.0	False	6	0
UGT1A3	0.0	1.0	False	6	0
OR2A42	0.0	1.0	False	6	0
CD163L1	0.0	1.0	False	6	0
MCEE	0.0	1.0	False	6	0
PDIA6	0.0	1.0	False	6	0
PDIA4	0.0	1.0	False	6	0
PDIA3	0.0	1.0	False	6	0
PDIA2	0.0	1.0	False	6	0
DACH1	0.0	1.0	False	6	0
DACH2	0.0	1.0	False	6	0
CD160	0.0	1.0	False	6	0
CD163	0.0	1.0	False	6	0
TTC21B	0.0	1.0	False	6	0
CD164	0.0	1.0	False	6	0
TTC21A	0.0	1.0	False	6	0
TSGA13	0.0	1.0	False	6	0
TSGA10	0.0	1.0	False	6	0
ZFP57	0.0	1.0	False	6	0
hsa-mir-1322	0.0	1.0	False	1	0
hsa-mir-1323	0.0	1.0	False	4	0
HBA2	0.0	1.0	False	6	0
hsa-mir-1321	0.0	1.0	False	4	0
hsa-mir-1324	0.0	1.0	False	4	0
MUC7	0.0	1.0	False	6	0
MUC6	0.0	1.0	False	6	0
CRB3	0.0	1.0	False	6	0
CRB2	0.0	1.0	False	6	0
FAM205A	0.0	1.0	False	6	0
hsa-mir-559	0.0	1.0	False	4	0
hsa-mir-558	0.0	1.0	False	4	0
hsa-mir-555	0.0	1.0	False	4	0
hsa-mir-554	0.0	1.0	False	4	0
hsa-mir-557	0.0	1.0	False	4	0
hsa-mir-556	0.0	1.0	False	3	0
hsa-mir-553	0.0	1.0	False	2	0
hsa-mir-552	0.0	1.0	False	4	0
DNASE1L2	0.0	1.0	False	6	0
ZEB1	0.0	1.0	False	6	0
ZEB2	0.0	1.0	False	6	0
hsa-mir-6508	0.0	1.0	False	4	0
CD40LG	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0759	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0758	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0757	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0756	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0755	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0754	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0753	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0752	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0751	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0750	0.0	1.0	False	1	0
hsa-mir-7977	0.0	1.0	False	4	0
ATE1	0.0	1.0	False	6	0
KRTAP10-6	0.0	1.0	False	6	0
ENOPH1	0.0	1.0	False	6	0
ADARB2	0.0	1.0	False	6	0
FGL2	0.0	1.0	False	6	0
CXXC1	0.0	1.0	False	6	0
CXXC5	0.0	1.0	False	6	0
CXXC4	0.0	1.0	False	6	0
WTIP	0.0	1.0	False	6	0
MAGEA9	0.0	1.0	False	6	0
MAGEA3	0.0	1.0	False	6	0
MAGEA2	0.0	1.0	False	6	0
MAGEA1	0.0	1.0	False	6	0
MAGEA6	0.0	1.0	False	6	0
MAGEA4	0.0	1.0	False	6	0
TEX13B	0.0	1.0	False	6	0
TEX13A	0.0	1.0	False	6	0
HOMER1	0.0	1.0	False	6	0
FIP1L1	0.0	1.0	False	6	0
HOMER3	0.0	1.0	False	6	0
HOMER2	0.0	1.0	False	6	0
OR13F1	0.0	1.0	False	6	0
THAP1	0.0	1.0	False	6	0
THAP2	0.0	1.0	False	6	0
SNW1	0.0	1.0	False	6	0
THAP5	0.0	1.0	False	6	0
THAP6	0.0	1.0	False	6	0
THAP7	0.0	1.0	False	6	0
THAP8	0.0	1.0	False	6	0
THAP9	0.0	1.0	False	6	0
SYBU	0.0	1.0	False	6	0
TRIM11	0.0	1.0	False	6	0
TRIM10	0.0	1.0	False	6	0
TRIM13	0.0	1.0	False	6	0
TRIM15	0.0	1.0	False	6	0
TRIM17	0.0	1.0	False	6	0
CCRL1	0.0	1.0	False	6	0
CCRL2	0.0	1.0	False	6	0
CHI3L2	0.0	1.0	False	3	0
CHI3L1	0.0	1.0	False	6	0
DFNB31	0.0	1.0	False	6	0
IL3RA_Y	0.0	1.0	False	6	0
IL3RA_X	0.0	1.0	False	6	0
ZNF587B	0.0	1.0	False	6	0
LOC283710	0.0	1.0	False	6	0
KHNYN	0.0	1.0	False	6	0
FABP4	0.0	1.0	False	6	0
ZNF174	0.0	1.0	False	6	0
PGAM5	0.0	1.0	False	6	0
FABP2	0.0	1.0	False	6	0
UQCRFS1	0.0	1.0	False	6	0
DDX42	0.0	1.0	False	6	0
PGAM1	0.0	1.0	False	6	0
GABRA5	0.0	1.0	False	6	0
GABRA3	0.0	1.0	False	6	0
PPP1R9A	0.0	1.0	False	6	0
PPP1R9B	0.0	1.0	False	6	0
BVES	0.0	1.0	False	6	0
SCMH1	0.0	1.0	False	6	0
EPS8L1	0.0	1.0	False	6	0
EPS8L3	0.0	1.0	False	6	0
BTD	0.0	1.0	False	6	0
BTC	0.0	1.0	False	6	0
NXPH3	0.0	1.0	False	6	0
NXPH2	0.0	1.0	False	6	0
NXPH1	0.0	1.0	False	6	0
BTK	0.0	1.0	False	6	0
NXPH4	0.0	1.0	False	6	0
C7orf69	0.0	1.0	False	6	0
PRELP	0.0	1.0	False	6	0
hsa-mir-3689d-1	0.0	1.0	False	4	0
DHRSX_Y	0.0	1.0	False	6	0
DHRSX_X	0.0	1.0	False	6	0
ATXN2L	0.0	1.0	False	6	0
YOD1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0256	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0257	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0254	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0255	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0252	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0253	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0250	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0258	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0259	0.0	1.0	False	1	0
LACC1	0.0	1.0	False	6	0
KATNB1	0.0	1.0	False	6	0
SCGB3A1	0.0	1.0	False	6	0
SCGB3A2	0.0	1.0	False	6	0
ERV3-1	0.0	1.0	False	6	0
TXNDC9	0.0	1.0	False	6	0
TXNDC8	0.0	1.0	False	6	0
TXNDC2	0.0	1.0	False	6	0
TXNDC5	0.0	1.0	False	6	0
FAM46D	0.0	1.0	False	6	0
FAM46A	0.0	1.0	False	6	0
FAM46C	0.0	1.0	False	6	0
PRMT8	0.0	1.0	False	6	0
C1orf227	0.0	1.0	False	6	0
C1orf226	0.0	1.0	False	6	0
PRMT2	0.0	1.0	False	6	0
C1orf228	0.0	1.0	False	6	0
PRMT1	0.0	1.0	False	6	0
PRMT6	0.0	1.0	False	6	0
PRMT7	0.0	1.0	False	6	0
PRMT5	0.0	1.0	False	6	0
TMEM176A	0.0	1.0	False	6	0
HMGCR	0.0	1.0	False	6	0
LYPD6B	0.0	1.0	False	6	0
NCMAP	0.0	1.0	False	6	0
OR10V1	0.0	1.0	False	6	0
CD209	0.0	1.0	False	6	0
CD200	0.0	1.0	False	6	0
CD207	0.0	1.0	False	6	0
PPARGC1B	0.0	1.0	False	6	0
XDH	0.0	1.0	False	6	0
CX3CL1	0.0	1.0	False	6	0
UMPS	0.0	1.0	False	6	0
NANOS1	0.0	1.0	False	6	0
NANOS3	0.0	1.0	False	6	0
NANOS2	0.0	1.0	False	6	0
CYP2E1	0.0	1.0	False	6	0
DHDH	0.0	1.0	False	6	0
DHX58	0.0	1.0	False	6	0
DHX57	0.0	1.0	False	6	0
PPBP	0.0	1.0	False	6	0
DDIT4L	0.0	1.0	False	6	0
CYP4F22	0.0	1.0	False	6	0
NUP50	0.0	1.0	False	6	0
NUP54	0.0	1.0	False	6	0
TMEM74B	0.0	1.0	False	6	0
hsa-mir-144	0.0	1.0	False	4	0
hsa-mir-142	0.0	1.0	False	4	0
hsa-mir-140	0.0	1.0	False	4	0
hsa-mir-141	0.0	1.0	False	4	0
hsa-mir-149	0.0	1.0	False	4	0
hsa-mir-3913-1	0.0	1.0	False	4	0
PRICKLE2	0.0	1.0	False	6	0
PRICKLE3	0.0	1.0	False	6	0
PRICKLE4	0.0	1.0	False	6	0
CCNJL	0.0	1.0	False	6	0
PCYOX1	0.0	1.0	False	6	0
SLC16A14	0.0	1.0	False	6	0
SLC16A11	0.0	1.0	False	6	0
SLC16A10	0.0	1.0	False	6	0
SLC16A13	0.0	1.0	False	6	0
SLC16A12	0.0	1.0	False	6	0
SPINK6	0.0	1.0	False	6	0
SPINK4	0.0	1.0	False	6	0
SPINK2	0.0	1.0	False	6	0
RSPH6A	0.0	1.0	False	6	0
VEZT	0.0	1.0	False	6	0
HAVCR2	0.0	1.0	False	6	0
DMGDH	0.0	1.0	False	6	0
CREBL2	0.0	1.0	False	6	0
PLIN4	0.0	1.0	False	6	0
PLIN5	0.0	1.0	False	6	0
hsa-mir-518a-2	0.0	1.0	False	4	0
PLIN3	0.0	1.0	False	6	0
hsa-mir-518a-1	0.0	1.0	False	4	0
SMAP2	0.0	1.0	False	6	0
PALM2-AKAP2	0.0	1.0	False	6	0
CYP2A13	0.0	1.0	False	6	0
ARPC1B	0.0	1.0	False	6	0
EGFL7	0.0	1.0	False	6	0
EGFL6	0.0	1.0	False	6	0
CYTIP	0.0	1.0	False	6	0
C20orf166	0.0	1.0	False	6	0
EGFL8	0.0	1.0	False	6	0
HTR5A	0.0	1.0	False	6	0
hsa-mir-103a-2	0.0	1.0	False	4	0
hsa-mir-103a-1	0.0	1.0	False	4	0
TMEM120B	0.0	1.0	False	6	0
KREMEN2	0.0	1.0	False	6	0
KREMEN1	0.0	1.0	False	6	0
THAP11	0.0	1.0	False	6	0
NEK10	0.0	1.0	False	6	0
NEK11	0.0	1.0	False	6	0
WISP2	0.0	1.0	False	6	0
WISP3	0.0	1.0	False	6	0
WISP1	0.0	1.0	False	6	0
MNT	0.0	1.0	False	6	0
TRMT12	0.0	1.0	False	6	0
IL22RA2	0.0	1.0	False	6	0
IL22RA1	0.0	1.0	False	6	0
SPSB4	0.0	1.0	False	6	0
FLYWCH2	0.0	1.0	False	6	0
ANKRD27	0.0	1.0	False	6	0
ANKRD26	0.0	1.0	False	6	0
ANKRD24	0.0	1.0	False	6	0
ANKRD23	0.0	1.0	False	6	0
ANKRD22	0.0	1.0	False	6	0
C13orf45	0.0	1.0	False	6	0
PTGES	0.0	1.0	False	6	0
PBK	0.0	1.0	False	6	0
ANKRD28	0.0	1.0	False	6	0
TRIM31	0.0	1.0	False	6	0
MLXIP	0.0	1.0	False	6	0
ADC	0.0	1.0	False	6	0
ADA	0.0	1.0	False	6	0
ADO	0.0	1.0	False	6	0
ADK	0.0	1.0	False	6	0
VIPAS39	0.0	1.0	False	6	0
CD200R1L	0.0	1.0	False	6	0
AKR1C3	0.0	1.0	False	6	0
KALRN	0.0	1.0	False	6	0
JUND	0.0	1.0	False	6	0
HIST1H2AM	0.0	1.0	False	6	0
HIST1H2AL	0.0	1.0	False	6	0
HIST1H2AI	0.0	1.0	False	6	0
HIST1H2AH	0.0	1.0	False	6	0
HIST1H2AK	0.0	1.0	False	6	0
HIST1H2AJ	0.0	1.0	False	6	0
HIST1H2AE	0.0	1.0	False	6	0
HIST1H2AD	0.0	1.0	False	6	0
HIST1H2AG	0.0	1.0	False	6	0
HIST1H2AC	0.0	1.0	False	6	0
HIST1H2AB	0.0	1.0	False	6	0
MOV10	0.0	1.0	False	6	0
ABP1	0.0	1.0	False	6	0
MOCS3	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0491	0.0	1.0	False	1	0
MOCS1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0493	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0494	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0495	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0496	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0497	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0498	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0499	0.0	1.0	False	1	0
UCKL1	0.0	1.0	False	6	0
CD1D	0.0	1.0	False	6	0
CD1E	0.0	1.0	False	6	0
CD1B	0.0	1.0	False	6	0
CD1C	0.0	1.0	False	6	0
CELF6	0.0	1.0	False	6	0
CELF5	0.0	1.0	False	6	0
CELF4	0.0	1.0	False	6	0
CELF1	0.0	1.0	False	6	0
TANGO6	0.0	1.0	False	6	0
TANGO2	0.0	1.0	False	6	0
SPATA31A1	0.0	1.0	False	6	0
SPATA31A3	0.0	1.0	False	6	0
SPATA31A2	0.0	1.0	False	6	0
SPATA31A5	0.0	1.0	False	6	0
MC4R	0.0	1.0	False	6	0
SPATA31A6	0.0	1.0	False	6	0
hsa-mir-135a-2	0.0	1.0	False	4	0
hsa-mir-135a-1	0.0	1.0	False	4	0
ADAM32	0.0	1.0	False	6	0
OR52A1	0.0	1.0	False	6	0
LOC729020	0.0	1.0	False	6	0
hsa-mir-3622a	0.0	1.0	False	4	0
hsa-mir-3622b	0.0	1.0	False	4	0
RHOU	0.0	1.0	False	6	0
PPARA	0.0	1.0	False	6	0
SPAM1	0.0	1.0	False	6	0
GADD45A	0.0	1.0	False	6	0
CD19	0.0	1.0	False	6	0
ENPEP	0.0	1.0	False	6	0
PTX3	0.0	1.0	False	6	0
PTX4	0.0	1.0	False	6	0
RHOF	0.0	1.0	False	6	0
SEZ6	0.0	1.0	False	6	0
OR4F15	0.0	1.0	False	6	0
OR4F16	0.0	1.0	False	6	0
OR4F17	0.0	1.0	False	6	0
PLCG2	0.0	1.0	False	6	0
PLCG1	0.0	1.0	False	6	0
BSND	0.0	1.0	False	6	0
HIST2H4B	0.0	1.0	False	6	0
OR8A1	0.0	1.0	False	6	0
HIST2H4A	0.0	1.0	False	6	0
N4BP1	0.0	1.0	False	6	0
N4BP2	0.0	1.0	False	6	0
HEATR6	0.0	1.0	False	6	0
HEATR2	0.0	1.0	False	6	0
HEATR3	0.0	1.0	False	6	0
HEATR1	0.0	1.0	False	6	0
GANC	0.0	1.0	False	6	0
DEDD	0.0	1.0	False	6	0
KLRK1	0.0	1.0	False	6	0
FUCA1	0.0	1.0	False	6	0
FUCA2	0.0	1.0	False	6	0
SYCP2L	0.0	1.0	False	6	0
IKBKB	0.0	1.0	False	6	0
FCGR1B	0.0	1.0	False	6	0
FCGR1A	0.0	1.0	False	6	0
IKBKE	0.0	1.0	False	6	0
ENTHD2	0.0	1.0	False	6	0
ENTHD1	0.0	1.0	False	6	0
GNL3	0.0	1.0	False	6	0
GNL2	0.0	1.0	False	6	0
GNL1	0.0	1.0	False	6	0
DYRK1A	0.0	1.0	False	6	0
DYRK1B	0.0	1.0	False	6	0
GNLY	0.0	1.0	False	6	0
SMARCAL1	0.0	1.0	False	6	0
IMPA1	0.0	1.0	False	6	0
IMPA2	0.0	1.0	False	6	0
hsa-mir-4418	0.0	1.0	False	4	0
hsa-mir-4417	0.0	1.0	False	4	0
KITLG	0.0	1.0	False	5	0
RSPO4	0.0	1.0	False	6	0
DIXDC1	0.0	1.0	False	6	0
PLAGL2	0.0	1.0	False	6	0
PLAGL1	0.0	1.0	False	6	0
FAM24A	0.0	1.0	False	6	0
FAM24B	0.0	1.0	False	6	0
CBWD6	0.0	1.0	False	6	0
METRNL	0.0	1.0	False	6	0
C1orf111	0.0	1.0	False	6	0
IGFL3	0.0	1.0	False	6	0
VANGL1	0.0	1.0	False	6	0
VANGL2	0.0	1.0	False	6	0
MTDH	0.0	1.0	False	6	0
CBWD2	0.0	1.0	False	6	0
MADD	0.0	1.0	False	6	0
CBWD1	0.0	1.0	False	6	0
EXO1	0.0	1.0	False	6	0
EXO5	0.0	1.0	False	6	0
LRRTM2	0.0	1.0	False	6	0
SLC46A2	0.0	1.0	False	6	0
SLC46A1	0.0	1.0	False	6	0
OR51G2	0.0	1.0	False	6	0
OR51G1	0.0	1.0	False	6	0
RFK	0.0	1.0	False	6	0
EXOG	0.0	1.0	False	6	0
EPAS1	0.0	1.0	False	6	0
SERPINA12	0.0	1.0	False	6	0
SERPINA10	0.0	1.0	False	6	0
SERPINA11	0.0	1.0	False	6	0
H1FX	0.0	1.0	False	6	0
SDR9C7	0.0	1.0	False	6	0
SOX21	0.0	1.0	False	6	0
H1F0	0.0	1.0	False	6	0
FIGNL2	0.0	1.0	False	6	0
CLU	0.0	1.0	False	6	0
CHAMP1	0.0	1.0	False	6	0
KNG1	0.0	1.0	False	6	0
ITGA11	0.0	1.0	False	6	0
COBL	0.0	1.0	False	6	0
PNPT1	0.0	1.0	False	6	0
ALKBH7	0.0	1.0	False	6	0
ALOX15	0.0	1.0	False	6	0
SEMA6D	0.0	1.0	False	6	0
SEMA6B	0.0	1.0	False	6	0
SEMA6C	0.0	1.0	False	6	0
SEMA6A	0.0	1.0	False	6	0
INPPL1	0.0	1.0	False	6	0
ALKBH4	0.0	1.0	False	6	0
ADCK4	0.0	1.0	False	6	0
ADCK5	0.0	1.0	False	6	0
ADCK2	0.0	1.0	False	6	0
ADCK1	0.0	1.0	False	6	0
SCN2B	0.0	1.0	False	6	0
SCN2A	0.0	1.0	False	6	0
CLUAP1	0.0	1.0	False	6	0
ASF1A	0.0	1.0	False	6	0
ASF1B	0.0	1.0	False	6	0
LMAN1	0.0	1.0	False	6	0
LMAN2	0.0	1.0	False	6	0
SH3BGR	0.0	1.0	False	6	0
ACTG1	0.0	1.0	False	6	0
ACTG2	0.0	1.0	False	6	0
PRPF39	0.0	1.0	False	6	0
PRPF31	0.0	1.0	False	6	0
SPOPL	0.0	1.0	False	6	0
hsa-mir-550a-2	0.0	1.0	False	4	0
ZNF207	0.0	1.0	False	6	0
ZNF205	0.0	1.0	False	6	0
ZNF202	0.0	1.0	False	6	0
ZNF200	0.0	1.0	False	6	0
IDH2	0.0	1.0	False	6	0
IDH1	0.0	1.0	False	6	0
ZNF208	0.0	1.0	False	6	0
PASK	0.0	1.0	False	6	0
KRTAP27-1	0.0	1.0	False	6	0
XAF1	0.0	1.0	False	6	0
DUX2	0.0	1.0	False	6	0
GLYR1	0.0	1.0	False	6	0
NPPB	0.0	1.0	False	6	0
NPPC	0.0	1.0	False	6	0
NPPA	0.0	1.0	False	6	0
FRZB	0.0	1.0	False	6	0
DNER	0.0	1.0	False	6	0
OR5C1	0.0	1.0	False	6	0
PALB2	0.0	1.0	False	6	0
hsa-mir-26b	0.0	1.0	False	4	0
DUXA	0.0	1.0	False	6	0
RPS15A	0.0	1.0	False	6	0
LHFP	0.0	1.0	False	6	0
NSMAF	0.0	1.0	False	6	0
SIK1	0.0	1.0	False	6	0
SIK2	0.0	1.0	False	6	0
DUS3L	0.0	1.0	False	6	0
hsa-mir-3158-2	0.0	1.0	False	4	0
hsa-mir-3158-1	0.0	1.0	False	4	0
hsa-mir-9-1	0.0	1.0	False	4	0
IL36A	0.0	1.0	False	6	0
hsa-mir-9-3	0.0	1.0	False	4	0
hsa-mir-9-2	0.0	1.0	False	4	0
RAB9A	0.0	1.0	False	6	0
LIPA	0.0	1.0	False	6	0
CUTA	0.0	1.0	False	6	0
BPGM	0.0	1.0	False	6	0
CUTC	0.0	1.0	False	6	0
IFITM1	0.0	1.0	False	6	0
ATP11B	0.0	1.0	False	6	0
ATP11A	0.0	1.0	False	6	0
LIPG	0.0	1.0	False	6	0
LIPI	0.0	1.0	False	6	0
GAGE2E	0.0	1.0	False	6	0
PI16	0.0	1.0	False	6	0
PI15	0.0	1.0	False	6	0
CEP68	0.0	1.0	False	6	0
OR5B12	0.0	1.0	False	6	0
OR5B17	0.0	1.0	False	6	0
COQ10A	0.0	1.0	False	6	0
MCIDAS	0.0	1.0	False	6	0
GAGE2C	0.0	1.0	False	6	0
A4GALT	0.0	1.0	False	6	0
CTRL	0.0	1.0	False	6	0
CTRC	0.0	1.0	False	6	0
TRMT61A	0.0	1.0	False	6	0
TRMT61B	0.0	1.0	False	6	0
ZFYVE1	0.0	1.0	False	6	0
RXFP1	0.0	1.0	False	6	0
CCDC88A	0.0	1.0	False	6	0
CCDC88B	0.0	1.0	False	6	0
RXFP2	0.0	1.0	False	6	0
RXFP4	0.0	1.0	False	6	0
MPEG1	0.0	1.0	False	6	0
QTRT1	0.0	1.0	False	6	0
ROBO1	0.0	1.0	False	6	0
ROBO3	0.0	1.0	False	6	0
FBXL2	0.0	1.0	False	6	0
ROBO4	0.0	1.0	False	6	0
FBXL7	0.0	1.0	False	6	0
FBXL6	0.0	1.0	False	6	0
NIPSNAP3A	0.0	1.0	False	6	0
NIPSNAP3B	0.0	1.0	False	6	0
TRAF3	0.0	1.0	False	6	0
RNH1	0.0	1.0	False	6	0
C1orf151-NBL1	0.0	1.0	False	6	0
MRPL41	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0049	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0048	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0047	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0046	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0045	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0044	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0043	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0042	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0041	0.0	1.0	False	1	0
hsa-mir-3529	0.0	1.0	False	4	0
NonTargetingControlGuideForHuman_0825	0.0	1.0	False	1	0
MRPL45	0.0	1.0	False	6	0
TRO	0.0	1.0	False	6	0
SLC26A1	0.0	1.0	False	6	0
SLC26A2	0.0	1.0	False	6	0
SLC26A3	0.0	1.0	False	6	0
