gene	SigmaFC	p_value	significant	# sgRNAs	# signif. sgRNAs
NonTargetingControlGuideForHuman_0659	0.0	1.0	False	1	0
CCDC147	0.0	1.0	False	6	0
CCDC146	0.0	1.0	False	6	0
CCDC140	0.0	1.0	False	6	0
CCDC142	0.0	1.0	False	6	0
CCDC149	0.0	1.0	False	6	0
CCDC148	0.0	1.0	False	6	0
TKTL1	0.0	1.0	False	6	0
TKTL2	0.0	1.0	False	6	0
FAM3A	0.0	1.0	False	6	0
TBX22	0.0	1.0	False	6	0
OSBPL8	0.0	1.0	False	6	0
OSBPL9	0.0	1.0	False	4	0
OSBPL2	0.0	1.0	False	6	0
OSBPL3	0.0	1.0	False	6	0
OSBPL6	0.0	1.0	False	6	0
OSBPL7	0.0	1.0	False	6	0
OSBPL5	0.0	1.0	False	6	0
TUBB4B	0.0	1.0	False	6	0
TUBB4A	0.0	1.0	False	6	0
GPR137C	0.0	1.0	False	6	0
GPR137B	0.0	1.0	False	6	0
DCDC2	0.0	1.0	False	6	0
ERMP1	0.0	1.0	False	6	0
OR4K2	0.0	1.0	False	6	0
MINOS1	0.0	1.0	False	6	0
CCBE1	0.0	1.0	False	6	0
SS18	0.0	1.0	False	6	0
AADACL4	0.0	1.0	False	6	0
AADACL2	0.0	1.0	False	6	0
MSGN1	0.0	1.0	False	6	0
LMO2	0.0	1.0	False	6	0
LMO3	0.0	1.0	False	6	0
LMO4	0.0	1.0	False	6	0
LMO7	0.0	1.0	False	6	0
C3orf43	0.0	1.0	False	6	0
ATPAF2	0.0	1.0	False	6	0
hsa-mir-5690	0.0	1.0	False	4	0
hsa-mir-5691	0.0	1.0	False	4	0
hsa-mir-5696	0.0	1.0	False	3	0
hsa-mir-5697	0.0	1.0	False	4	0
hsa-mir-5694	0.0	1.0	False	4	0
hsa-mir-5695	0.0	1.0	False	4	0
hsa-mir-5698	0.0	1.0	False	4	0
hsa-mir-5699	0.0	1.0	False	4	0
AFAP1	0.0	1.0	False	6	0
LARS2	0.0	1.0	False	6	0
ERBB4	0.0	1.0	False	6	0
GJB2	0.0	1.0	False	6	0
GJB5	0.0	1.0	False	6	0
GJB4	0.0	1.0	False	6	0
GJB7	0.0	1.0	False	6	0
GJB6	0.0	1.0	False	6	0
PSMC1	0.0	1.0	False	6	0
PSMC2	0.0	1.0	False	6	0
PSMC3	0.0	1.0	False	6	0
PSMC5	0.0	1.0	False	6	0
PSMC6	0.0	1.0	False	6	0
IFT172	0.0	1.0	False	6	0
FN3KRP	0.0	1.0	False	6	0
C9orf156	0.0	1.0	False	6	0
C9orf152	0.0	1.0	False	6	0
APITD1-CORT	0.0	1.0	False	6	0
MARCH5	0.0	1.0	False	6	0
MARCH7	0.0	1.0	False	6	0
MARCH6	0.0	1.0	False	6	0
MARCH3	0.0	1.0	False	6	0
TMEM179	0.0	1.0	False	6	0
FOXI1	0.0	1.0	False	6	0
TMEM177	0.0	1.0	False	6	0
FOXI3	0.0	1.0	False	6	0
FOXI2	0.0	1.0	False	6	0
MARCH9	0.0	1.0	False	6	0
MARCH8	0.0	1.0	False	6	0
CLSTN2	0.0	1.0	False	6	0
FOXH1	0.0	1.0	False	6	0
hsa-mir-3692	0.0	1.0	False	4	0
ELSPBP1	0.0	1.0	False	6	0
CDKN2B	0.0	1.0	False	6	0
WT1	0.0	1.0	False	6	0
CDKN2A	0.0	1.0	False	6	0
EDEM3	0.0	1.0	False	6	0
SAP30L	0.0	1.0	False	6	0
CCL3	0.0	1.0	False	6	0
CCL1	0.0	1.0	False	6	0
CCL4	0.0	1.0	False	6	0
CCL5	0.0	1.0	False	6	0
CCL8	0.0	1.0	False	6	0
HCCS	0.0	1.0	False	6	0
OR2AG2	0.0	1.0	False	6	0
OR2AG1	0.0	1.0	False	6	0
UBP1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0515	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0514	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0517	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0516	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0511	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0510	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0513	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0512	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0519	0.0	1.0	False	1	0
C8orf58	0.0	1.0	False	6	0
C8orf59	0.0	1.0	False	6	0
hsa-mir-147b	0.0	1.0	False	4	0
hsa-mir-147a	0.0	1.0	False	4	0
CES5A	0.0	1.0	False	6	0
HMSD	0.0	1.0	False	6	0
ZNF808	0.0	1.0	False	6	0
ZNF805	0.0	1.0	False	6	0
ZNF800	0.0	1.0	False	6	0
FAM65C	0.0	1.0	False	6	0
FAM65B	0.0	1.0	False	6	0
FAM65A	0.0	1.0	False	6	0
hsa-mir-1470	0.0	1.0	False	4	0
hsa-mir-1471	0.0	1.0	False	4	0
PHB2	0.0	1.0	False	6	0
ACCS	0.0	1.0	False	6	0
CD320	0.0	1.0	False	6	0
C16orf45	0.0	1.0	False	6	0
C16orf46	0.0	1.0	False	6	0
INTU	0.0	1.0	False	6	0
GJA10	0.0	1.0	False	6	0
AGTPBP1	0.0	1.0	False	6	0
PIDD	0.0	1.0	False	6	0
SPIDR	0.0	1.0	False	6	0
TMEM191B	0.0	1.0	False	6	0
TMEM191C	0.0	1.0	False	6	0
LUC7L3	0.0	1.0	False	6	0
LUC7L2	0.0	1.0	False	6	0
FAM131A	0.0	1.0	False	6	0
FAM131B	0.0	1.0	False	6	0
FAM131C	0.0	1.0	False	6	0
EHHADH	0.0	1.0	False	6	0
NME4	0.0	1.0	False	6	0
NME5	0.0	1.0	False	6	0
NME6	0.0	1.0	False	6	0
NME7	0.0	1.0	False	6	0
NME1	0.0	1.0	False	6	0
NME2	0.0	1.0	False	6	0
NME3	0.0	1.0	False	6	0
FREM3	0.0	1.0	False	6	0
FREM2	0.0	1.0	False	6	0
ZNF37A	0.0	1.0	False	6	0
EPB49	0.0	1.0	False	6	0
EPB42	0.0	1.0	False	6	0
EPB41	0.0	1.0	False	6	0
GSKIP	0.0	1.0	False	6	0
MATR3	0.0	1.0	False	6	0
TIAM2	0.0	1.0	False	6	0
GFOD1	0.0	1.0	False	6	0
KATNAL1	0.0	1.0	False	6	0
KATNAL2	0.0	1.0	False	6	0
ATG10	0.0	1.0	False	6	0
ATG12	0.0	1.0	False	6	0
ATG13	0.0	1.0	False	6	0
ATG14	0.0	1.0	False	6	0
hsa-mir-92a-1	0.0	1.0	False	4	0
hsa-mir-92a-2	0.0	1.0	False	4	0
VSTM2L	0.0	1.0	False	6	0
VSTM2A	0.0	1.0	False	6	0
VSTM2B	0.0	1.0	False	6	0
C1orf43	0.0	1.0	False	6	0
SPICE1	0.0	1.0	False	6	0
FRMD1	0.0	1.0	False	6	0
GLCE	0.0	1.0	False	6	0
AIF1L	0.0	1.0	False	6	0
GSTM1	0.0	1.0	False	6	0
GSTM2	0.0	1.0	False	6	0
GSTM3	0.0	1.0	False	6	0
GSTM5	0.0	1.0	False	6	0
COLGALT1	0.0	1.0	False	6	0
KRCC1	0.0	1.0	False	6	0
RCHY1	0.0	1.0	False	6	0
DIO3	0.0	1.0	False	6	0
CPT1A	0.0	1.0	False	6	0
CPT1C	0.0	1.0	False	6	0
TPST2	0.0	1.0	False	6	0
TPST1	0.0	1.0	False	6	0
MCM7	0.0	1.0	False	6	0
MCM6	0.0	1.0	False	6	0
MCM4	0.0	1.0	False	6	0
DUSP15	0.0	1.0	False	6	0
DUSP14	0.0	1.0	False	6	0
DUSP16	0.0	1.0	False	6	0
DUSP11	0.0	1.0	False	6	0
DUSP10	0.0	1.0	False	6	0
DUSP13	0.0	1.0	False	6	0
DUSP12	0.0	1.0	False	6	0
SQSTM1	0.0	1.0	False	6	0
CSH2	0.0	1.0	False	6	0
CSH1	0.0	1.0	False	6	0
EPC2	0.0	1.0	False	6	0
EPC1	0.0	1.0	False	6	0
HSPB11	0.0	1.0	False	6	0
OPRD1	0.0	1.0	False	6	0
PKMYT1	0.0	1.0	False	6	0
BCS1L	0.0	1.0	False	6	0
hsa-mir-19b-2	0.0	1.0	False	3	0
hsa-mir-19b-1	0.0	1.0	False	4	0
TMF1	0.0	1.0	False	6	0
FCGBP	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0506	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0507	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0504	0.0	1.0	False	1	0
ZADH2	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0502	0.0	1.0	False	1	0
CCDC65	0.0	1.0	False	6	0
CCDC64	0.0	1.0	False	6	0
VDR	0.0	1.0	False	6	0
CCDC61	0.0	1.0	False	6	0
KRT5	0.0	1.0	False	6	0
CCDC63	0.0	1.0	False	6	0
CCDC62	0.0	1.0	False	6	0
KRT4	0.0	1.0	False	6	0
CCDC69	0.0	1.0	False	6	0
CCDC68	0.0	1.0	False	6	0
EP400	0.0	1.0	False	6	0
CABS1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0407	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0508	0.0	1.0	False	1	0
ANKRD18A	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0509	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0405	0.0	1.0	False	1	0
SH2D5	0.0	1.0	False	6	0
SH2D6	0.0	1.0	False	6	0
SH2D7	0.0	1.0	False	6	0
APLN	0.0	1.0	False	6	0
LOC440243	0.0	1.0	False	6	0
SART3	0.0	1.0	False	6	0
SART1	0.0	1.0	False	6	0
APLF	0.0	1.0	False	6	0
SLC25A40	0.0	1.0	False	6	0
SLC25A41	0.0	1.0	False	6	0
SLC25A42	0.0	1.0	False	6	0
SLC25A44	0.0	1.0	False	6	0
SLC25A45	0.0	1.0	False	6	0
SLC25A46	0.0	1.0	False	6	0
SLC25A47	0.0	1.0	False	6	0
SLC25A48	0.0	1.0	False	6	0
PDZD4	0.0	1.0	False	6	0
PDZD3	0.0	1.0	False	6	0
FAM105A	0.0	1.0	False	6	0
ANKEF1	0.0	1.0	False	6	0
PDZD9	0.0	1.0	False	6	0
PDZD8	0.0	1.0	False	6	0
SGPP2	0.0	1.0	False	6	0
SGPP1	0.0	1.0	False	6	0
WTAP	0.0	1.0	False	5	0
ATP8A1	0.0	1.0	False	6	0
ADTRP	0.0	1.0	False	6	0
C1orf100	0.0	1.0	False	6	0
OR10A3	0.0	1.0	False	6	0
OR10A2	0.0	1.0	False	6	0
OR10A5	0.0	1.0	False	6	0
C1orf105	0.0	1.0	False	6	0
OR10A6	0.0	1.0	False	6	0
C1orf109	0.0	1.0	False	6	0
UST	0.0	1.0	False	6	0
NRAS	0.0	1.0	False	6	0
PDZD11	0.0	1.0	False	6	0
NRAP	0.0	1.0	False	6	0
hsa-mir-7849	0.0	1.0	False	4	0
hsa-mir-7848	0.0	1.0	False	4	0
CABLES1	0.0	1.0	False	6	0
hsa-mir-7844	0.0	1.0	False	4	0
hsa-mir-7847	0.0	1.0	False	4	0
UMOD	0.0	1.0	False	6	0
LIX1L	0.0	1.0	False	6	0
PACS1	0.0	1.0	False	6	0
SBNO2	0.0	1.0	False	6	0
SBNO1	0.0	1.0	False	6	0
RNF165	0.0	1.0	False	6	0
RNF168	0.0	1.0	False	6	0
ZBTB40	0.0	1.0	False	6	0
ZBTB41	0.0	1.0	False	6	0
ZBTB42	0.0	1.0	False	6	0
ZBTB43	0.0	1.0	False	6	0
ZBTB44	0.0	1.0	False	6	0
ZBTB45	0.0	1.0	False	6	0
ZBTB47	0.0	1.0	False	6	0
ZBTB49	0.0	1.0	False	6	0
P4HA3	0.0	1.0	False	6	0
P4HA1	0.0	1.0	False	6	0
FDXR	0.0	1.0	False	6	0
MRPL55	0.0	1.0	False	6	0
MRPL50	0.0	1.0	False	6	0
MRPL51	0.0	1.0	False	6	0
IQCC	0.0	1.0	False	6	0
GRSF1	0.0	1.0	False	6	0
IQCG	0.0	1.0	False	6	0
IQCE	0.0	1.0	False	6	0
IQCD	0.0	1.0	False	6	0
IQCK	0.0	1.0	False	6	0
IQCJ	0.0	1.0	False	6	0
IQCH	0.0	1.0	False	6	0
WDTC1	0.0	1.0	False	6	0
FDX1	0.0	1.0	False	6	0
PPP1R1C	0.0	1.0	False	6	0
PPP1R1B	0.0	1.0	False	6	0
GSX1	0.0	1.0	False	6	0
NF2	0.0	1.0	False	6	0
NF1	0.0	1.0	False	6	0
IL5RA	0.0	1.0	False	6	0
PPP1R11	0.0	1.0	False	6	0
PPP1R10	0.0	1.0	False	6	0
PPP1R17	0.0	1.0	False	6	0
PPP1R18	0.0	1.0	False	6	0
SIRPB2	0.0	1.0	False	6	0
ATXN7	0.0	1.0	False	6	0
ATXN2	0.0	1.0	False	6	0
ATXN3	0.0	1.0	False	6	0
OR6Y1	0.0	1.0	False	6	0
STRIP1	0.0	1.0	False	6	0
IFI44L	0.0	1.0	False	6	0
AREL1	0.0	1.0	False	6	0
LEPR	0.0	1.0	False	6	0
MICALL1	0.0	1.0	False	6	0
MICALL2	0.0	1.0	False	6	0
ZNF816	0.0	1.0	False	6	0
CRISP1	0.0	1.0	False	6	0
CRISP3	0.0	1.0	False	6	0
OR6C65	0.0	1.0	False	6	0
VEPH1	0.0	1.0	False	6	0
OR6C68	0.0	1.0	False	6	0
EBAG9	0.0	1.0	False	6	0
SYNJ2BP	0.0	1.0	False	6	0
EEFSEC	0.0	1.0	False	6	0
hsa-mir-641	0.0	1.0	False	4	0
hsa-mir-643	0.0	1.0	False	4	0
hsa-mir-645	0.0	1.0	False	4	0
hsa-mir-647	0.0	1.0	False	4	0
NHEJ1	0.0	1.0	False	6	0
SCARB2	0.0	1.0	False	6	0
SCARB1	0.0	1.0	False	6	0
hsa-mir-6165	0.0	1.0	False	4	0
hsa-mir-6859-2	0.0	1.0	False	4	0
RRAD	0.0	1.0	False	6	0
RRAS	0.0	1.0	False	6	0
FAM129A	0.0	1.0	False	6	0
FAM129B	0.0	1.0	False	6	0
RNPS1	0.0	1.0	False	6	0
MYBPC3	0.0	1.0	False	6	0
MYBPC2	0.0	1.0	False	6	0
MYBPC1	0.0	1.0	False	6	0
LYRM1	0.0	1.0	False	6	0
SNRPA1	0.0	1.0	False	6	0
SPRY2	0.0	1.0	False	6	0
SPRY1	0.0	1.0	False	6	0
TRPC1	0.0	1.0	False	6	0
TRPC6	0.0	1.0	False	6	0
TRPC7	0.0	1.0	False	6	0
SPRY4	0.0	1.0	False	6	0
DIRAS2	0.0	1.0	False	6	0
USF1	0.0	1.0	False	6	0
TBX15	0.0	1.0	False	6	0
TBX19	0.0	1.0	False	6	0
ACPL2	0.0	1.0	False	6	0
MRGPRX3	0.0	1.0	False	6	0
AMBRA1	0.0	1.0	False	6	0
DBC1	0.0	1.0	False	6	0
OR2T29	0.0	1.0	False	6	0
OR2T27	0.0	1.0	False	6	0
RBMX	0.0	1.0	False	6	0
SLIRP	0.0	1.0	False	6	0
NDUFS1	0.0	1.0	False	6	0
NOD1	0.0	1.0	False	6	0
NOD2	0.0	1.0	False	6	0
DYNC1H1	0.0	1.0	False	6	0
CCNB3	0.0	1.0	False	6	0
CCNB2	0.0	1.0	False	6	0
CCNB1	0.0	1.0	False	6	0
VPS16	0.0	1.0	False	6	0
VPS11	0.0	1.0	False	6	0
TAS2R60	0.0	1.0	False	6	0
RNASE8	0.0	1.0	False	6	0
TPD52	0.0	1.0	False	6	0
C6orf99	0.0	1.0	False	6	0
PZP	0.0	1.0	False	6	0
QPCTL	0.0	1.0	False	6	0
PCDHGB3	0.0	1.0	False	6	0
TCF7L1	0.0	1.0	False	6	0
TCF7L2	0.0	1.0	False	6	0
SPESP1	0.0	1.0	False	6	0
GBF1	0.0	1.0	False	6	0
ERAS	0.0	1.0	False	6	0
MFF	0.0	1.0	False	6	0
BICC1	0.0	1.0	False	6	0
TM4SF20	0.0	1.0	False	6	0
EHBP1	0.0	1.0	False	6	0
DDT	0.0	1.0	False	6	0
DDO	0.0	1.0	False	6	0
DDN	0.0	1.0	False	6	0
LAMC2	0.0	1.0	False	6	0
LAMC3	0.0	1.0	False	6	0
RWDD4	0.0	1.0	False	6	0
RWDD3	0.0	1.0	False	6	0
NUAK1	0.0	1.0	False	6	0
TCHH	0.0	1.0	False	6	0
MICAL3	0.0	1.0	False	6	0
ERN2	0.0	1.0	False	6	0
ERN1	0.0	1.0	False	6	0
RIMBP2	0.0	1.0	False	6	0
RIMBP3	0.0	1.0	False	6	0
LOC100132146	0.0	1.0	False	6	0
MDH2	0.0	1.0	False	6	0
MDH1	0.0	1.0	False	6	0
H6PD	0.0	1.0	False	6	0
PDRG1	0.0	1.0	False	6	0
TGIF2LY	0.0	1.0	False	6	0
TGIF2LX	0.0	1.0	False	6	0
CNTNAP3B	0.0	1.0	False	6	0
ECEL1	0.0	1.0	False	6	0
TERT	0.0	1.0	False	6	0
SYNPO2L	0.0	1.0	False	6	0
EMC10	0.0	1.0	False	6	0
CASP7	0.0	1.0	False	6	0
CASP4	0.0	1.0	False	6	0
CASP5	0.0	1.0	False	6	0
CASP2	0.0	1.0	False	6	0
CASP3	0.0	1.0	False	6	0
CASP8	0.0	1.0	False	6	0
CASP9	0.0	1.0	False	6	0
AKT1	0.0	1.0	False	6	0
AKT2	0.0	1.0	False	6	0
AKT3	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0946	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0947	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0944	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0945	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0942	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0943	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0940	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0941	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0948	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0949	0.0	1.0	False	1	0
TOMM20L	0.0	1.0	False	6	0
KRT28	0.0	1.0	False	6	0
KRT23	0.0	1.0	False	6	0
KRT20	0.0	1.0	False	6	0
KRT26	0.0	1.0	False	6	0
KRT27	0.0	1.0	False	6	0
KRT24	0.0	1.0	False	6	0
HYAL3	0.0	1.0	False	6	0
HYAL2	0.0	1.0	False	6	0
HYAL1	0.0	1.0	False	6	0
HYAL4	0.0	1.0	False	6	0
PNMA3	0.0	1.0	False	6	0
PNMA5	0.0	1.0	False	6	0
SLC4A9	0.0	1.0	False	6	0
SRP14	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0442	0.0	1.0	False	1	0
ADNP2	0.0	1.0	False	6	0
CIITA	0.0	1.0	False	6	0
NCF2	0.0	1.0	False	6	0
NCF1	0.0	1.0	False	6	0
NCF4	0.0	1.0	False	6	0
hsa-mir-518b	0.0	1.0	False	4	0
hsa-mir-518c	0.0	1.0	False	4	0
hsa-mir-518f	0.0	1.0	False	3	0
hsa-mir-518d	0.0	1.0	False	4	0
hsa-mir-518e	0.0	1.0	False	4	0
BOLA2B	0.0	1.0	False	6	0
ABHD16B	0.0	1.0	False	6	0
ABHD16A	0.0	1.0	False	6	0
UNC13D	0.0	1.0	False	6	0
UNC13B	0.0	1.0	False	6	0
UNC13C	0.0	1.0	False	6	0
UNC13A	0.0	1.0	False	6	0
KCNB2	0.0	1.0	False	6	0
DEGS1	0.0	1.0	False	6	0
DEGS2	0.0	1.0	False	6	0
OSGIN2	0.0	1.0	False	6	0
hsa-mir-5186	0.0	1.0	False	4	0
hsa-mir-5187	0.0	1.0	False	4	0
hsa-mir-5188	0.0	1.0	False	4	0
hsa-mir-4273	0.0	1.0	False	4	0
hsa-mir-4271	0.0	1.0	False	4	0
hsa-mir-4270	0.0	1.0	False	4	0
hsa-mir-4277	0.0	1.0	False	4	0
hsa-mir-4276	0.0	1.0	False	4	0
hsa-mir-4274	0.0	1.0	False	4	0
hsa-mir-4279	0.0	1.0	False	4	0
hsa-mir-4278	0.0	1.0	False	4	0
RUNDC3B	0.0	1.0	False	6	0
RUNDC3A	0.0	1.0	False	6	0
CNTNAP1	0.0	1.0	False	6	0
CNTNAP3	0.0	1.0	False	6	0
CNTNAP5	0.0	1.0	False	6	0
CNTNAP4	0.0	1.0	False	6	0
hsa-mir-1976	0.0	1.0	False	4	0
BLZF1	0.0	1.0	False	6	0
DPEP1	0.0	1.0	False	6	0
DPEP2	0.0	1.0	False	6	0
LOC388813	0.0	1.0	False	5	0
USP27X	0.0	1.0	False	6	0
MAP7D3	0.0	1.0	False	6	0
MAP7D2	0.0	1.0	False	6	0
MAP7D1	0.0	1.0	False	6	0
HORMAD2	0.0	1.0	False	6	0
KIAA1211L	0.0	1.0	False	6	0
HORMAD1	0.0	1.0	False	4	0
G3BP1	0.0	1.0	False	6	0
OR2B6	0.0	1.0	False	6	0
TSSK1B	0.0	1.0	False	6	0
IFNAR1	0.0	1.0	False	6	0
IRAK2	0.0	1.0	False	6	0
IRAK3	0.0	1.0	False	6	0
IRAK1	0.0	1.0	False	6	0
IRAK4	0.0	1.0	False	6	0
PCOLCE	0.0	1.0	False	6	0
SMARCD3	0.0	1.0	False	6	0
SMARCD2	0.0	1.0	False	6	0
SMARCD1	0.0	1.0	False	6	0
CEP290	0.0	1.0	False	6	0
IPCEF1	0.0	1.0	False	5	0
ACVR1C	0.0	1.0	False	6	0
ACVR1B	0.0	1.0	False	6	0
SERPINE1	0.0	1.0	False	6	0
SERPINE2	0.0	1.0	False	6	0
SERPINE3	0.0	1.0	False	6	0
TNNT1	0.0	1.0	False	6	0
TNNT3	0.0	1.0	False	6	0
TNNT2	0.0	1.0	False	6	0
SOX10	0.0	1.0	False	6	0
SOX12	0.0	1.0	False	6	0
SOX13	0.0	1.0	False	6	0
SOX14	0.0	1.0	False	6	0
SOX15	0.0	1.0	False	6	0
SOX17	0.0	1.0	False	6	0
C4A	0.0	1.0	False	6	0
C4B	0.0	1.0	False	6	0
ARIH2OS	0.0	1.0	False	6	0
PDLIM4	0.0	1.0	False	6	0
PDLIM5	0.0	1.0	False	6	0
PDLIM7	0.0	1.0	False	6	0
PDLIM1	0.0	1.0	False	6	0
PDLIM2	0.0	1.0	False	6	0
PDLIM3	0.0	1.0	False	6	0
MCCC2	0.0	1.0	False	6	0
MCCC1	0.0	1.0	False	6	0
ZDHHC1	0.0	1.0	False	6	0
TNK2	0.0	1.0	False	6	0
TNK1	0.0	1.0	False	6	0
ZDHHC2	0.0	1.0	False	6	0
ZDHHC4	0.0	1.0	False	6	0
ZDHHC7	0.0	1.0	False	6	0
ZDHHC6	0.0	1.0	False	6	0
ZDHHC9	0.0	1.0	False	6	0
ZDHHC8	0.0	1.0	False	6	0
hsa-mir-7111	0.0	1.0	False	4	0
hsa-mir-7110	0.0	1.0	False	4	0
hsa-mir-7114	0.0	1.0	False	4	0
TTC39C	0.0	1.0	False	6	0
HES1	0.0	1.0	False	6	0
HES3	0.0	1.0	False	6	0
HES4	0.0	1.0	False	6	0
HES6	0.0	1.0	False	6	0
HES7	0.0	1.0	False	6	0
CAPNS1	0.0	1.0	False	6	0
CAPNS2	0.0	1.0	False	6	0
CDC123	0.0	1.0	False	6	0
KLRD1	0.0	1.0	False	6	0
R3HDML	0.0	1.0	False	6	0
hsa-mir-664a	0.0	1.0	False	4	0
hsa-mir-664b	0.0	1.0	False	4	0
C2orf15	0.0	1.0	False	6	0
OR2S2	0.0	1.0	False	6	0
TUT1	0.0	1.0	False	6	0
WDR63	0.0	1.0	False	6	0
WDR60	0.0	1.0	False	6	0
GPR153	0.0	1.0	False	6	0
GPR152	0.0	1.0	False	6	0
GPR151	0.0	1.0	False	6	0
GPR150	0.0	1.0	False	6	0
GPR157	0.0	1.0	False	6	0
GPR156	0.0	1.0	False	6	0
GPR155	0.0	1.0	False	6	0
GPR158	0.0	1.0	False	6	0
TMEM151B	0.0	1.0	False	6	0
TMEM151A	0.0	1.0	False	6	0
RPTOR	0.0	1.0	False	6	0
QKI	0.0	1.0	False	6	0
PPFIA2	0.0	1.0	False	6	0
PPFIA3	0.0	1.0	False	6	0
TM4SF4	0.0	1.0	False	6	0
TM4SF5	0.0	1.0	False	6	0
RYBP	0.0	1.0	False	6	0
RTN4	0.0	1.0	False	6	0
HGS	0.0	1.0	False	6	0
RTN2	0.0	1.0	False	6	0
RTN3	0.0	1.0	False	6	0
HGD	0.0	1.0	False	6	0
C7orf69	0.0	1.0	False	6	0
BACE2	0.0	1.0	False	6	0
C7orf60	0.0	1.0	False	6	0
IER5	0.0	1.0	False	6	0
C7orf62	0.0	1.0	False	6	0
C7orf63	0.0	1.0	False	6	0
IER2	0.0	1.0	False	6	0
IER3	0.0	1.0	False	6	0
CILP	0.0	1.0	False	6	0
ZNF468	0.0	1.0	False	6	0
ZNF469	0.0	1.0	False	6	0
ZNF462	0.0	1.0	False	6	0
CYB561D1	0.0	1.0	False	6	0
ZNF460	0.0	1.0	False	6	0
ZNF461	0.0	1.0	False	6	0
ZNF467	0.0	1.0	False	6	0
PKP4	0.0	1.0	False	6	0
PKP3	0.0	1.0	False	6	0
PKP2	0.0	1.0	False	6	0
PKP1	0.0	1.0	False	6	0
ROS1	0.0	1.0	False	6	0
VAX1	0.0	1.0	False	6	0
FAM173B	0.0	1.0	False	6	0
OR1S1	0.0	1.0	False	6	0
FAM173A	0.0	1.0	False	6	0
METTL7A	0.0	1.0	False	6	0
METTL7B	0.0	1.0	False	6	0
EYS	0.0	1.0	False	6	0
WFS1	0.0	1.0	False	6	0
ELMO2	0.0	1.0	False	6	0
ELMO3	0.0	1.0	False	6	0
MBLAC2	0.0	1.0	False	6	0
MBLAC1	0.0	1.0	False	6	0
OR5K4	0.0	1.0	False	6	0
OR5K1	0.0	1.0	False	6	0
OR5K2	0.0	1.0	False	6	0
OR5K3	0.0	1.0	False	6	0
PLXDC2	0.0	1.0	False	6	0
DGAT2L6	0.0	1.0	False	6	0
PAAF1	0.0	1.0	False	6	0
FAM103A1	0.0	1.0	False	6	0
WNT3A	0.0	1.0	False	6	0
FILIP1L	0.0	1.0	False	6	0
NOXO1	0.0	1.0	False	6	0
CCDC64B	0.0	1.0	False	6	0
ATXN7L3	0.0	1.0	False	6	0
ATXN7L1	0.0	1.0	False	6	0
RAB18	0.0	1.0	False	6	0
CCPG1	0.0	1.0	False	6	0
LRAT	0.0	1.0	False	6	0
RAB13	0.0	1.0	False	6	0
RAB12	0.0	1.0	False	6	0
RAB15	0.0	1.0	False	6	0
RAB1A	0.0	1.0	False	6	0
RAB1B	0.0	1.0	False	6	0
OR4C3	0.0	1.0	False	6	0
TNNI2	0.0	1.0	False	6	0
SUZ12	0.0	1.0	False	6	0
TNNI1	0.0	1.0	False	6	0
LMAN2L	0.0	1.0	False	6	0
TMEM248	0.0	1.0	False	6	0
TMEM249	0.0	1.0	False	6	0
TMEM244	0.0	1.0	False	6	0
LSM5	0.0	1.0	False	6	0
LSM6	0.0	1.0	False	6	0
TMEM247	0.0	1.0	False	6	0
TMEM240	0.0	1.0	False	6	0
TMEM241	0.0	1.0	False	6	0
TMEM242	0.0	1.0	False	6	0
TMEM243	0.0	1.0	False	6	0
MZT1	0.0	1.0	False	6	0
ECSCR	0.0	1.0	False	6	0
DCBLD2	0.0	1.0	False	6	0
SLC35G3	0.0	1.0	False	6	0
SLC35G1	0.0	1.0	False	6	0
SLC35G6	0.0	1.0	False	6	0
SLC35G5	0.0	1.0	False	6	0
PRODH2	0.0	1.0	False	6	0
SCGB2B2	0.0	1.0	False	6	0
